일자,종목코드,종목명,거래량,시가,고가,저가,종가
20210601,A060590,씨티씨바이오,69072,6770,6860,6730,6840
20210601,A308170,씨티알모빌리티,50316,26850,27150,26600,26950
20210601,A260930,씨티케이,36093,9390,9460,9280,9450
20210601,A013990,아가방컴퍼니,26596277,6730,7340,5930,5960
20210601,A123860,아나패스,81704,24250,25100,23650,24950
20210601,A025980,아난티,5543040,10050,10200,9830,10000
20210601,A008700,아남전자,518024,2765,2775,2720,2765
20210601,A125210,아모그린텍,394338,14500,15150,14450,14850
20210601,A002790,아모레G,193557,77800,78800,76800,78200
20210601,A090430,아모레퍼시픽,156800,289000,291000,283500,285000
20210601,A052710,아모텍,26659,30200,30450,30000,30400
20210601,A074430,아미노로직스,2936965,3435,3435,3315,3325
20210601,A092040,아미코젠,194561,36650,37200,36100,36450
20210601,A083930,아바코,73448,12300,12500,12150,12300
20210601,A149950,아바텍,27766,18200,18250,17750,18000
20210601,A036010,아비코전자,82017,7110,7250,7100,7240
20210601,A002030,아세아,2748,139000,139000,135500,138500
20210601,A183190,아세아시멘트,11294,139000,139500,137500,138500
20210601,A002310,아세아제지,28408,56600,56900,56000,56600
20210601,A050860,아세아텍,345664,3900,3935,3865,3875
20210601,A012170,아센디오,344117,3105,3315,2990,3195
20210601,A246720,아스타,171876,6660,6660,6000,6280
20210601,A067390,아스트,2506037,6470,7170,6430,7120
20210601,A127710,아시아경제,1150852,5350,5700,5350,5530
20210601,A267850,아시아나IDT,0,0,0,0,24350
20210601,A020560,아시아나항공,0,0,0,0,17200
20210601,A143160,아이디스,32485,27600,28500,27500,28150
20210601,A054800,아이디스홀딩스,2284,13700,13700,13600,13700
20210601,A332370,아이디피,9272,8230,8270,8190,8270
20210601,A122900,아이마켓코리아,283918,10850,11100,10650,11050
20210601,A339950,아이비김영,1250535,3005,3060,2975,3040
20210601,A099190,아이센스,44039,27950,28200,27600,27850
20210601,A289010,아이스크림에듀,85875,8190,8230,8080,8210
20210601,A214430,아이쓰리시스템,15094,20050,20300,20050,20200
20210601,A040910,아이씨디,108941,15300,15450,15150,15400
20210601,A052860,아이앤씨,619382,4855,5080,4855,5080
20210601,A010780,아이에스동서,55840,60000,60900,60000,60700
20210601,A069920,아이에스이커머스,152892,3690,3715,3550,3640
20210601,A038880,아이에이,6402976,1315,1340,1285,1290
20210601,A307180,아이엘사이언스,83104,3565,3695,3550,3620
20210601,A101390,아이엠,27110722,1580,1580,1115,1220
20210601,A090150,아이윈,1518902,4040,4215,3960,4075
20210601,A123010,아이윈플러스,267379,2090,2120,2045,2060
20210601,A031310,아이즈비전,853311,5310,5370,5140,5250
20210601,A185490,아이진,271185,33700,34200,32400,32400
20210601,A059100,아이컴포넌트,25324,9660,9690,9510,9540
20210601,A262840,아이퀘스트,64618,11650,11900,11600,11700
20210601,A175250,아이큐어,49067,44000,44050,42900,43650
20210601,A052460,아이크래프트,4982565,9540,10200,9460,9870
20210601,A119830,아이텍,221115,10700,10850,10450,10600
20210601,A124500,아이티센,467568,5930,6060,5930,6000
20210601,A084850,아이티엠반도체,32550,43600,44300,43550,44200
20210601,A027360,아주IB투자,1660709,7830,7990,7830,7840
20210601,A013310,아진산업,1342762,3630,3725,3610,3720
20210601,A059120,아진엑스텍,68933,8250,8250,8110,8130
20210601,A158430,아톤,41921,23050,23900,23000,23700
20210601,A067160,아프리카TV,54298,98300,98800,97200,97700
20210601,A001540,안국약품,35688,13500,13550,13300,13400
20210601,A053800,안랩,119752,68000,69500,67700,68800
20210601,A065660,안트로젠,73529,49950,50600,49600,49850
20210601,A297570,알로이스,2579096,6690,6900,6550,6620
20210601,A001780,알루코,5008931,5290,5470,5230,5400
20210601,A260660,알리코제약,587966,14050,14250,13100,13400
20210601,A215790,알비케이그룹,318103,2260,2290,2235,2270
20210601,A131370,알서포트,231199,8240,8320,8150,8300
20210601,A140670,알에스오토메이션,86560,10350,10350,10050,10150
20210601,A096610,알에프세미,70943,5450,5490,5370,5490
20210601,A061040,알에프텍,324499,8120,8160,8040,8070
20210601,A148250,알엔투테크놀로지,46645,15250,15500,15150,15250
20210601,A347860,알체라,128830,31000,31200,30450,30650
20210601,A196170,알테오젠,291829,72200,72300,70000,70300
20210601,A123750,알톤스포츠,104580,6080,6090,5920,5940
20210601,A085810,알티캐스트,166025,2265,2280,2220,2270
20210601,A291650,압타머사이언스,44038,20550,20550,20150,20300
20210601,A293780,압타바이오,147015,63300,64200,62100,62200
20210601,A018250,애경산업,420535,29450,30250,28800,29500
20210601,A161000,애경케미칼,378969,12600,12700,12450,12550
20210601,A196300,애니젠,51950,15600,15900,15550,15550
20210601,A310200,애니플러스,1596207,4120,4150,4005,4050
20210601,A205500,액션스퀘어,3255522,5420,5850,5280,5700
20210601,A052790,액토즈소프트,645416,12550,12650,11400,11700
20210601,A290740,액트로,27872,9010,9090,8920,9090
20210601,A238090,앤디포스,656590,4770,4885,4760,4805
20210601,A129890,앱코,204136,22550,22600,21850,22000
20210601,A174900,앱클론,40517,23100,23250,22900,23100
20210601,A255440,야스,67534,16000,16600,15900,16250
20210601,A030960,양지사,57828,12700,12950,12650,12800
20210601,A073570,어반리튬,439234,1505,1515,1490,1495
20210601,A102120,어보브반도체,346883,15200,15400,15150,15250
20210601,A263540,어스앤에어로스페이스,0,0,0,0,2015
20210601,A238120,얼라인드,43190,8740,8940,8460,8940
20210601,A019990,에너토크,855221,16350,17200,15450,16100
20210601,A270660,에브리봇,2056,46750,46850,46450,46800
20210601,A038680,에스넷,108423,7240,7320,7160,7310
20210601,A097780,에스맥,1653677,1440,1450,1435,1440
20210601,A042110,에스씨디,2500040,2065,2080,1995,2000
20210601,A298060,에스씨엠생명과학,29490,32150,32400,31850,31900
20210601,A260970,에스앤디,181,39450,40000,39400,39400
20210601,A101490,에스앤에스텍,78241,29200,29350,28850,29050
20210601,A095910,에스에너지,103474,4930,4930,4805,4820
20210601,A031330,에스에이엠티,5220012,3685,3940,3685,3715
20210601,A060540,에스에이티,270379,2975,3015,2955,2960
20210601,A351320,에스에이티이엔지,0,0,0,0,2280
20210601,A056190,에스에프에이,72462,42350,42800,42200,42600
20210601,A080000,에스엔유,93223,4170,4225,4150,4180
20210601,A005850,에스엘,444984,33300,33500,32050,32800
20210601,A041510,에스엠,785218,43700,44800,43100,44300
20210601,A010580,에스엠벡셀,0,0,0,0,306
20210601,A007820,에스엠코어,83112,7660,7730,7630,7700
20210601,A109610,에스와이,357937,3735,3800,3695,3785
20210601,A012750,에스원,66854,81000,82100,81000,81800
20210601,A306040,에스제이그룹,67660,30900,30900,29600,29750
20210601,A096630,에스코넥,2586260,2450,2515,2430,2450
20210601,A069510,에스텍,61126,11500,12150,11500,11850
20210601,A041910,에스텍파마,97699,12200,12350,12100,12350
20210601,A234300,에스트래픽,157111,7040,7250,6940,6990
20210601,A039440,에스티아이,87965,18700,19150,18550,18750
20210601,A052020,에스티큐브,100834,8130,8260,8080,8190
20210601,A237690,에스티팜,406935,113200,116400,107700,109100
20210601,A288620,에스퓨얼셀,116750,31800,33200,31800,32200
20210601,A317830,에스피시스템스,21894,7280,7390,7250,7320
20210601,A058610,에스피지,287171,11900,12050,11700,11800
20210601,A043340,에쎈테크,2515417,1440,1480,1395,1415
20210601,A023960,에쓰씨엔지니어링,388789,4200,4430,4060,4380
20210601,A298690,에어부산,0,0,0,0,3575
20210601,A200710,에이디테크놀로지,82864,23200,23700,23050,23350
20210601,A096690,에이루트,114356,6400,6650,6310,6650
20210601,A078520,에이블씨엔씨,279373,9030,9090,8640,8960
20210601,A298380,에이비엘바이오,139055,21000,21050,20550,20700
20210601,A203400,에이비온,12763,16200,16200,15850,16000
20210601,A195990,에이비프로바이오,5258885,1320,1330,1300,1315
20210601,A003800,에이스침대,3642,46350,47000,45600,46800
20210601,A088800,에이스테크,1264689,16800,17300,16100,17100
20210601,A241840,에이스토리,149825,32900,33100,31700,32000
20210601,A312610,에이에프더블류,31045,9350,9350,9220,9270
20210601,A015260,에이엔피,219330,1505,1535,1480,1535
20210601,A072990,에이치시티,37840,16150,16300,15950,16300
20210601,A227100,에이치앤비디자인,41344,12050,12250,11800,12000
20210601,A239610,에이치엘사이언스,10204,38800,38900,38350,38800
20210601,A357230,에이치피오,935106,18300,19250,18250,19150
20210601,A071670,에이테크솔루션,51998,16700,16750,16400,16550
20210601,A045660,에이텍,351380,36300,38500,36150,38100
20210601,A224110,에이텍모빌리티,725692,35500,39350,35500,38800
20210601,A230980,에이트원,617138,2120,2135,2045,2090
20210601,A021080,에이티넘인베스트,2488876,4955,5090,4895,4940
20210601,A200470,에이팩트,75163,6930,6970,6810,6910
20210601,A262260,에이프로,27907,40100,40300,39800,39950
20210601,A007460,에이프로젠,1993226,2155,2180,2135,2155
20210601,A109960,에이프로젠 H&G,4951587,982,1010,973,976
20210601,A003060,에이프로젠바이오로직스,765530,1210,1225,1205,1215
20210601,A244920,에이플러스에셋,315901,8950,8950,8740,8800
20210601,A089970,에이피티씨,74568,26900,26900,26400,26700
20210601,A230240,에치에프알,76150,22800,23150,22250,22950
20210601,A230360,에코마케팅,166559,25250,25500,24850,25250
20210601,A038870,에코바이오,68372,8470,8500,8380,8440
20210601,A101360,에코앤드림,83848,28700,28850,28050,28200
20210601,A128540,에코캡,1227979,4430,4475,4325,4425
20210601,A086520,에코프로,402905,48500,49250,47250,47650
20210601,A247540,에코프로비엠,73491,176100,179300,174600,176600
20210601,A383310,에코프로에이치엔,140176,151900,152900,146200,148700
20210601,A038110,에코플라스틱,544506,2960,3000,2900,2980
20210601,A064850,에프앤가이드,248908,10850,11450,10750,10900
20210601,A036810,에프에스티,142907,29800,30000,29400,29400
20210601,A173940,에프엔씨엔터,28651,6220,6230,6070,6120
20210601,A083500,에프엔에스테크,52560,10950,11100,10850,10900
20210601,A043090,엑서지21,440050,1965,2015,1930,2005
20210601,A205100,엑셈,270370,4690,4760,4650,4735
20210601,A092870,엑시콘,109781,13450,13900,13400,13800
20210601,A317870,엔바이오니아,54268,11350,11800,11000,11250
20210601,A067570,엔브이에이치코리아,233362,5040,5060,4950,5040
20210601,A236810,엔비티,236419,23750,24800,23650,24400
20210601,A333620,엔시스,106662,18700,18850,18450,18800
20210601,A036570,엔씨소프트,54286,873000,877000,864000,872000
20210601,A031860,엔에스엔,774009,1420,1470,1400,1435
20210601,A265740,엔에프씨,25473,16200,16400,16150,16250
20210601,A354200,엔젠바이오,112878,21100,21200,20350,20550
20210601,A183490,엔지켐생명과학,72632,100300,100300,98400,98800
20210601,A085310,엔케이,395650,1315,1330,1295,1310
20210601,A182400,엔케이맥스,111935,14350,14500,14150,14450
20210601,A069410,엔텔스,394618,7720,8040,7650,7900
20210601,A227950,엔투텍,950653,2390,2390,2330,2350
20210601,A291230,엔피,0,0,0,0,8580
20210601,A290650,엘앤씨바이오,55387,30700,31350,30450,30850
20210601,A066970,엘앤에프,168678,89100,89700,88200,88500
20210601,A156100,엘앤케이바이오,1731617,18800,22250,18500,21350
20210601,A073110,엘엠에스,63572,10950,11200,10600,11150
20210601,A083310,엘오티베큠,59341,16750,16850,16600,16800
20210601,A037950,엘컴텍,1340340,1645,1650,1600,1620
20210601,A170920,엘티씨,82143,12400,12600,12000,12350
20210601,A058630,엠게임,615250,8400,8480,8100,8340
20210601,A058970,엠로,7851,26400,26950,26000,26500
20210601,A019590,엠벤처투자,933617,1195,1230,1175,1225
20210601,A169330,엠브레인,10282,8390,8510,8300,8350
20210601,A097520,엠씨넥스,129368,48700,48850,48350,48800
20210601,A179290,엠아이텍,1564421,5360,5560,5280,5450
20210601,A009780,엠에스씨,46035,5540,5580,5440,5540
20210601,A123040,엠에스오토텍,442034,7550,7610,7410,7500
20210601,A032790,엠젠솔루션,0,0,0,0,4075
20210601,A033160,엠케이전자,252527,11350,11650,11350,11450
20210601,A347890,엠투아이,44397,9510,9810,9510,9780
20210601,A033310,엠투엔,1290242,27000,28650,25450,26600
20210601,A259630,엠플러스,95926,14450,14550,14300,14500
20210601,A115960,연우,102421,31550,31550,30400,30800
20210601,A060850,영림원소프트랩,13010,12550,12700,12500,12650
20210601,A014440,영보화학,191833,4895,4950,4805,4935
20210601,A143540,영우디에스피,345178,2840,2850,2800,2810
20210601,A111770,영원무역,133125,47800,47800,45900,46350
20210601,A009970,영원무역홀딩스,19351,51800,51800,50000,50200
20210601,A003520,영진약품,474122,6210,6250,6180,6210
20210601,A000670,영풍,1900,701000,712000,699000,706000
20210601,A036560,영풍정밀,78501,9260,9290,9190,9200
20210601,A006740,영풍제지,629712,7010,7150,6830,7070
20210601,A012280,영화금속,2401856,2065,2110,2065,2095
20210601,A265560,영화테크,79016,22200,22650,22200,22450
20210601,A012160,영흥,666090,1185,1215,1180,1205
20210601,A036000,예림당,564506,3670,3670,3480,3575
20210601,A053280,예스24,200435,12950,13050,12750,13000
20210601,A015360,예스코홀딩스,2042,38650,39050,38250,38500
20210601,A122640,예스티,91328,13350,13550,13300,13450
20210601,A045060,오공,465269,5240,5360,5240,5350
20210601,A080520,오디텍,133684,7470,7560,7450,7550
20210601,A007310,오뚜기,12112,547000,554000,547000,551000
20210601,A039830,오로라,804043,11600,11650,10850,10900
20210601,A322310,오로스테크놀로지,64019,33950,34650,33500,33800
20210601,A046120,오르비텍,405261,8880,9040,8820,8870
20210601,A014940,오리엔탈정공,1323669,5020,5340,4960,5220
20210601,A002630,오리엔트바이오,1491101,1660,1710,1655,1705
20210601,A271560,오리온,141133,120000,121500,120000,121000
20210601,A001800,오리온홀딩스,153860,17250,17400,17200,17350
20210601,A010470,오리콤,92613,6520,6630,6500,6580
20210601,A053980,오상자이엘,26468,7120,7180,7110,7140
20210601,A052420,오성첨단소재,445838,3750,3755,3705,3715
20210601,A241790,오션브릿지,58726,17800,17900,17650,17750
20210601,A039200,오스코텍,242866,38700,38700,37100,37450
20210601,A226400,오스테오닉,60614,4090,4115,4035,4075
20210601,A031510,오스템,142993,3385,3430,3370,3405
20210601,A048260,오스템임플란트,67398,87300,89500,87300,89100
20210601,A138080,오이솔루션,133970,43450,44350,42850,44300
20210601,A080580,오킨스전자,85576,24650,25500,23950,24700
20210601,A067170,오텍,221229,13350,13600,13200,13300
20210601,A173130,오파스넷,107872,4900,5060,4900,5010
20210601,A049480,오픈베이스,936299,3210,3215,3105,3115
20210601,A309930,오하임아이엔티,164675,4540,4730,4500,4720
20210601,A244460,올리패스,511051,10050,10150,9770,9940
20210601,A226950,올릭스,112601,43250,43250,41850,41850
20210601,A057540,옴니시스템,1302540,2255,2325,2230,2300
20210601,A131030,옵투스제약,132354,8300,8380,8180,8320
20210601,A082210,옵트론텍,154896,8160,8220,8110,8190
20210601,A109080,옵티시스,3113813,17750,20000,16100,16250
20210601,A153710,옵티팜,208864,13250,13250,12250,12400
20210601,A122990,와이솔,122600,12600,12700,12550,12700
20210601,A232140,와이아이케이,188842,6180,6280,6180,6250
20210601,A065530,와이어블,196515,4390,4410,4340,4350
20210601,A067900,와이엔텍,96805,15800,15900,15700,15850
20210601,A007530,와이엠,70426,4985,5200,4985,5150
20210601,A155650,와이엠씨,83443,8600,8600,8360,8410
20210601,A251370,와이엠티,37755,22150,22300,22000,22200
20210601,A193250,와이제이엠게임즈,1826538,2240,2240,2170,2190
20210601,A273060,와이즈버즈,334175,2100,2150,2100,2120
20210601,A019210,와이지-원,302390,9010,9550,8950,9390
20210601,A122870,와이지엔터테인먼트,227605,51100,51200,49900,50900
20210601,A011690,와이투솔루션,0,0,0,0,2440
20210601,A332570,와이팜,85678,9580,9640,9430,9490
20210601,A070960,용평리조트,530573,5700,5730,5560,5640
20210601,A316140,우리금융지주,1115860,11150,11200,11050,11200
20210601,A032820,우리기술,3136551,1475,1480,1425,1435
20210601,A041190,우리기술투자,3155562,9230,9460,9170,9180
20210601,A115440,우리넷,25839,8730,8810,8680,8790
20210601,A082850,우리바이오,422026,4950,4950,4870,4920
20210601,A215360,우리산업,36783,26100,26200,25700,26050
20210601,A072470,우리산업홀딩스,60053,5790,5850,5750,5790
20210601,A073560,우리손에프앤지,1086344,2355,2420,2355,2415
20210601,A153490,우리이앤엘,1137098,1740,1800,1710,1780
20210601,A010050,우리종금,11550469,925,934,910,911
20210601,A101170,우림피티에스,38408,4725,4740,4635,4650
20210601,A006980,우성,13832,36500,36850,36450,36800
20210601,A066590,우수AMS,230871,5780,5850,5680,5800
20210601,A017370,우신시스템,44840,5480,5540,5400,5450
20210601,A103840,우양,155147,5850,6020,5850,5960
20210601,A046940,우원개발,239902,7000,7050,6940,7030
20210601,A065680,우주일렉트로,36197,26000,26000,25150,25800
20210601,A105840,우진,825872,5880,5920,5530,5700
20210601,A018620,우진비앤지,106826,2670,2690,2650,2690
20210601,A049800,우진플라임,76195,4205,4350,4170,4260
20210601,A016880,웅진,68210661,3150,4040,3090,3830
20210601,A095720,웅진씽크빅,28881294,4490,4925,4430,4605
20210601,A005820,원림,15782,27700,28350,27500,27950
20210601,A307280,원바이오젠,163677,2430,2480,2370,2460
20210601,A053080,원방테크,17218,45750,45900,45400,45900
20210601,A032940,원익,97664,5470,5500,5360,5410
20210601,A240810,원익IPS,203088,50400,50600,49900,50400
20210601,A074600,원익QnC,334039,26450,26750,26100,26350
20210601,A104830,원익머트리얼즈,82847,34200,35000,33900,34800
20210601,A014190,원익큐브,7741632,5710,6010,5610,5810
20210601,A217820,원익피앤이,213797,11800,11800,11500,11700
20210601,A030530,원익홀딩스,390305,6620,6730,6600,6640
20210601,A336570,원텍,1158441,2495,2680,2100,2185
20210601,A008370,원풍,408108,6960,7170,6900,6990
20210601,A101160,월덱스,360883,23750,24500,23600,24450
20210601,A064090,웨스트라이즈,1464645,300,317,297,312
20210601,A336060,웨이버스,1950660,2390,2675,2145,2175
20210601,A095270,웨이브일렉트로,100821,7640,7930,7640,7850
20210601,A010600,웰바이오텍,960538,3065,3275,3040,3200
20210601,A065950,웰크론,344967,4735,4840,4685,4820
20210601,A076080,웰크론한텍,903620,4085,4190,4065,4190
20210601,A043590,웰킵스하이텍,0,0,0,0,2485
20210601,A069080,웹젠,125345,32100,32400,31900,32250
20210601,A053580,웹케시,29071,37900,38450,37850,37950
20210601,A071460,위니아,418545,5710,5750,5540,5570
20210601,A044340,위닉스,150283,22700,23100,22650,22900
20210601,A330350,위더스제약,79789,20500,20700,20250,20500
20210601,A348350,위드텍,102149,25100,25250,24250,25150
20210601,A112040,위메이드,151577,59000,60000,57900,59000
20210601,A101730,위메이드맥스,58494,6030,6030,5800,5900
20210601,A123420,위메이드플레이,65146,23050,23650,23000,23300
20210601,A065370,위세아이텍,14329,12900,13050,12800,13000
20210601,A038620,위즈코프,12986750,7400,7770,7230,7570
20210601,A299900,위지윅스튜디오,906055,11800,12300,11650,11850
20210601,A036090,위지트,1386537,1425,1455,1415,1440
20210601,A136540,윈스,57289,17400,17400,17150,17200
20210601,A320000,윈텍,94342,2755,2785,2710,2760
20210601,A097800,윈팩,299743,2310,2375,2310,2355
20210601,A313760,윌링스,31889,13150,13950,13050,13850
20210601,A033270,유나이티드제약,217530,54700,54800,52400,53200
20210601,A014830,유니드,20040,78100,78500,76600,77700
20210601,A036200,유니셈,292349,14100,14200,13900,14000
20210601,A018000,유니슨,1818723,4290,4360,4255,4320
20210601,A000910,유니온,200347,8150,8150,8070,8140
20210601,A047400,유니온머티리얼,788836,3965,4035,3960,4010
20210601,A203450,유니온커뮤니티,95386,4945,4980,4875,4965
20210601,A011330,유니켐,309425,1660,1670,1650,1665
20210601,A077500,유니퀘스트,307202,11200,11450,11100,11450
20210601,A011320,유니크,116631,7840,7840,7660,7770
20210601,A086390,유니테스트,93312,20550,20550,20250,20300
20210601,A241690,유니테크노,34161,6930,6940,6850,6880
20210601,A142210,유니트론텍,73755,6900,7110,6880,7080
20210601,A048430,유라테크,169864,11500,12000,11400,11900
20210601,A206650,유바이오로직스,1717605,46800,47200,42500,42900
20210601,A089850,유비벨록스,206564,12400,12850,12300,12650
20210601,A032620,유비케어,350973,8500,8570,8360,8510
20210601,A264450,유비쿼스,32854,22250,22450,21900,21950
20210601,A078070,유비쿼스홀딩스,35341,20600,21000,20400,21000
20210601,A002920,유성기업,229467,3950,3980,3880,3895
20210601,A024800,유성티엔에스,138858,3830,3870,3810,3840
20210601,A000700,유수홀딩스,124289,8250,8410,8240,8280
20210601,A054930,유신,59710,21650,23450,21650,23450
20210601,A049520,유아이엘,138538,3845,3945,3830,3925
20210601,A003470,유안타증권,3097813,4580,4775,4530,4745
20210601,A263770,유에스티,151945,6400,6570,6390,6540
20210601,A072130,유엔젤,154936,4170,4315,4165,4215
20210601,A000220,유유제약,439981,9490,9490,9210,9320
20210601,A340930,유일에너테크,241898,19200,21200,19200,20000
20210601,A023410,유진기업,512158,5930,5950,5850,5930
20210601,A056080,유진로봇,113813,4005,4055,4000,4040
20210601,A084370,유진테크,113005,46450,47250,46100,46550
20210601,A001200,유진투자증권,661183,4905,4935,4830,4910
20210601,A179900,유티아이,41484,16050,16200,15800,16100
20210601,A263050,유틸렉스,44429,34650,34700,34000,34450
20210601,A000100,유한양행,302263,66300,66800,65000,65200
20210601,A003460,유화증권,220750,2720,2810,2705,2785
20210601,A008730,율촌화학,163456,22400,22400,21750,21950
20210601,A072770,율호,8617228,3125,3340,3075,3285
20210601,A008250,이건산업,223409,15000,15250,14850,15250
20210601,A039020,이건홀딩스,177651,5110,5240,5040,5110
20210601,A025820,이구산업,940479,4200,4315,4180,4190
20210601,A067920,이글루,58106,7680,7770,7600,7730
20210601,A044960,이글벳,212090,7970,8180,7970,8180
20210601,A302430,이노메트리,14051,18100,18100,17850,18000
20210601,A214320,이노션,55166,67400,67800,66100,66300
20210601,A056090,이노시스,35093,4490,4525,4450,4500
20210601,A073490,이노와이어리스,38907,43700,43750,42550,43750
20210601,A246960,이노테라피,25052,14300,14850,14150,14600
20210601,A088390,이녹스,87117,17850,19000,17650,18450
20210601,A272290,이녹스첨단소재,402346,60400,62600,59600,62300
20210601,A053350,이니텍,77318,5750,5750,5610,5690
20210601,A041520,이라이콤,23820,11000,11200,11000,11100
20210601,A264850,이랜시스,234035,3015,3070,2950,3015
20210601,A054210,이랜텍,121690,7170,7190,7080,7180
20210601,A164060,이루다,206825,13400,13600,13250,13300
20210601,A065440,이루온,6517806,3035,3050,2820,2945
20210601,A139480,이마트,167376,159500,162000,159500,161000
20210601,A115610,이미지스,595100,3070,3590,3070,3465
20210601,A078020,이베스트투자증권,189401,8430,8510,8400,8500
20210601,A131400,이브이첨단소재,599293,5200,5330,5140,5180
20210601,A351330,이삭엔지니어링,43161,15850,15900,15300,15500
20210601,A080010,이상네트웍스,287029,7690,8020,7630,7900
20210601,A086890,이수앱지스,884849,14900,15150,14250,14850
20210601,A007660,이수페타시스,230562,3545,3555,3495,3535
20210601,A005950,이수화학,250823,12100,12350,12050,12300
20210601,A047560,이스트소프트,77686,10850,11100,10700,10950
20210601,A093230,이아이디,235419501,500,548,485,524
20210601,A102710,이엔에프테크놀로지,98727,35200,35950,35150,35400
20210601,A066980,이엔코퍼레이션,661405,11600,12700,11200,12500
20210601,A074610,이엔플러스,1747782,4225,4485,4225,4385
20210601,A123570,이엠넷,299639,7400,7490,7240,7350
20210601,A083470,이엠앤아이,0,0,0,0,1585
20210601,A095190,이엠코리아,267537,4980,4980,4850,4915
20210601,A091120,이엠텍,151095,17750,17850,17600,17700
20210601,A102460,이연제약,1716665,34650,36350,32200,32550
20210601,A039030,이오테크닉스,32946,114000,114400,112200,112500
20210601,A294090,이오플로우,89031,55500,56200,53500,56100
20210601,A088290,이원컴포텍,2057842,7610,8760,7610,8630
20210601,A084680,이월드,44192684,3675,4250,3600,3950
20210601,A181340,이즈미디어,99922,38400,40100,38150,39000
20210601,A353810,이지바이오,355834,6920,6920,6770,6830
20210601,A099750,이지케어텍,55507,31950,33000,30600,33000
20210601,A035810,이지홀딩스,742688,5070,5100,5000,5030
20210601,A160600,이큐셀,0,0,0,0,3100
20210601,A092130,이크레더블,7721,21850,21900,21700,21850
20210601,A096040,이트론,62631807,818,849,801,822
20210601,A001840,이화공영,1272083,7920,8130,7870,8030
20210601,A000760,이화산업,3362,20800,20950,20500,20800
20210601,A024810,이화전기,6777778,2465,2505,2360,2435
20210601,A014990,인디에프,332043,1560,1560,1525,1550
20210601,A041830,인바디,280554,30100,30450,28700,29700
20210601,A352940,인바이오,234426,11400,11450,10900,11100
20210601,A101140,인바이오젠,379074,3295,3365,3260,3310
20210601,A277410,인산가,25608791,2695,3100,2695,2930
20210601,A060150,인선이엔티,244098,13200,13200,13050,13100
20210601,A033230,인성정보,144591,2250,2250,2185,2220
20210601,A006490,인스코비,447942,3020,3035,2990,3010
20210601,A037330,인지디스플레,264992,3375,3425,3355,3370
20210601,A100030,인지소프트,19451,20300,20800,20200,20600
20210601,A023800,인지컨트롤스,260729,17800,17950,17300,17450
20210601,A034590,인천도시가스,7102,28600,28700,28200,28450
20210601,A211050,인카금융서비스,63,12800,12800,11000,11450
20210601,A216050,인크로스,40265,54900,55100,54200,54600
20210601,A049070,인탑스,108113,30200,30250,29500,30000
20210601,A119610,인터로조,186932,25150,26200,24800,25800
20210601,A129260,인터지스,264798,4355,4460,4355,4440
20210601,A051370,인터플렉스,102735,12100,12450,12100,12450
20210601,A064290,인텍플러스,77255,22900,23600,22900,23100
20210601,A189300,인텔리안테크,60917,66900,67900,66300,66600
20210601,A150840,인트로메딕,281239,2460,2460,2360,2380
20210601,A048530,인트론바이오,135880,22750,23050,22600,23050
20210601,A023810,인팩,147140,12200,12200,11700,12050
20210601,A175140,인포마크,40043,9050,9200,8660,9050
20210601,A115310,인포바인,1984,22500,22500,22150,22200
20210601,A039290,인포뱅크,162344,13500,13850,13300,13750
20210601,A071200,인피니트헬스케어,142244,8090,8200,8080,8200
20210601,A101930,인화정공,108729,12400,13100,12150,13000
20210601,A249420,일동제약,71481,15450,15600,15350,15500
20210601,A000230,일동홀딩스,10840,14300,14300,14000,14050
20210601,A013360,일성건설,2757301,2430,2565,2400,2520
20210601,A003120,일성신약,2331,88000,88700,87600,88500
20210601,A333430,일승,118489,3830,3900,3750,3790
20210601,A068330,일신바이오,3734911,6840,6950,6630,6630
20210601,A003200,일신방직,2991,108000,109000,107500,108000
20210601,A007110,일신석재,982613,2195,2215,2175,2210
20210601,A007570,일양약품,210353,38200,38600,37400,37550
20210601,A178780,일월지엠엘,0,0,0,0,1730
20210601,A019540,일지테크,160345,4335,4360,4280,4330
20210601,A081000,일진다이아,37238,42550,42900,42000,42200
20210601,A020760,일진디스플,120220,4480,4495,4430,4480
20210601,A103590,일진전기,566885,4590,4625,4480,4545
20210601,A094820,일진파워,1229477,8440,8550,7960,8180
20210601,A015860,일진홀딩스,665186,5580,5710,5530,5680
20210601,A226320,잇츠한불,303490,30400,30550,29250,29600
20210601,A049550,잉크테크,83517,8780,8850,8520,8810
20210601,A254120,자비스,301962,2320,2385,2310,2350
20210601,A043910,자연과환경,1427153,1715,1715,1670,1685
20210601,A234920,자이글,66839,4745,4785,4640,4710
20210601,A289220,자이언트스텝,509072,43550,44800,42500,42700
20210601,A317400,자이에스앤디,145818,10450,10500,10300,10350
20210601,A033240,자화전자,76507,18900,19150,18800,19050
20210601,A049630,재영솔루텍,665561,1050,1060,1030,1045
20210601,A000950,전방,1103,40000,40400,39450,39950
20210601,A208140,정다운,2511449,3695,3920,3650,3870
20210601,A040420,정상제이엘에스,196307,7460,7710,7460,7700
20210601,A217190,제너셈,105007,9820,9840,9210,9680
20210601,A095700,제넥신,258261,102200,102200,99700,100000
20210601,A122310,제노레이,63949,10350,10500,10350,10400
20210601,A361390,제노코,49363,47300,49500,46500,49400
20210601,A187420,제노포커스,164725,7930,8010,7700,7820
